Country,State,District,Year,Social Group Type,Land Area Size,Category Of Holdings,"Wholly Owned And Self Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Owned And Self Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Leased-In Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Leased-In Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Leased-In Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased-In Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1"
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,828,301.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,1088,734.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,1774,2530.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,1100,2463.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,474,1558.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,217,915.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,484,2826.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,75,601.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,50,662.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,30,776.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,124,59.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,80,65.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,44,66.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,5,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,5,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,5,58.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Namsai,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,241,76.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,524,371.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,767,1039.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,818,1814.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,707,2262.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,345,1480.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,644,3852.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,364,3068.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,357,4407.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,25,528.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,35,3.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,25,16.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,19,25.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,7,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,9,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Papum Pare,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,476,165.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,1022,757.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,901,1161.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,72,161.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,75,282.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,492,2098.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,589,3502.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,439,3767.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,785,8310.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,81,1878.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,72,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,39,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,44,52.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,19,41.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Siang,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,2412,847.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,1342,960.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,712,866.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Arunachal Pradesh,Tawang,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,6,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
